# Timestep MovingParticles
1 3390
9 3214
18 3275
27 3237
36 3249
45 3246
54 3217
63 3194
72 3171
81 3159
90 3168
99 3130
108 3155
117 3093
126 3169
135 3132
144 3044
153 3006
162 2965
171 2927
180 2897
189 2920
198 2862
207 2919
216 2840
225 2866
234 2843
243 2737
252 2792
261 2740
270 2712
279 2633
288 2672
297 2657
306 2553
315 2503
324 2498
333 2452
342 2427
351 2423
360 2417
369 2341
378 2286
387 2283
396 2209
405 2128
414 2282
423 2276
432 2242
441 2118
450 2113
459 2109
468 2057
477 2041
486 2012
495 2008
504 1963
513 1920
522 1883
531 1883
540 1877
549 1800
558 1815
567 1736
576 1791
585 1654
594 1705
603 1678
612 1644
621 1628
630 1685
639 1554
648 1528
657 1560
666 1510
675 1527
684 1537
693 1475
702 1483
711 1460
720 1417
729 1420
738 1374
747 1378
756 1318
765 1352
774 1339
783 1261
792 1232
801 1216
810 1240
819 1165
828 1161
837 1169
846 1130
855 1172
864 1105
873 1064
882 1084
891 1106
900 1008
909 986
918 989
927 987
936 982
945 988
954 995
963 996
972 966
981 967
990 915
999 932
1008 935
1017 866
1026 869
1035 855
1044 979
1053 876
1062 835
1071 838
1080 824
1089 831
1098 790
1107 812
1116 784
1125 779
1134 748
1143 743
1152 778
1161 802
1170 790
1179 760
1188 699
1197 725
1206 754
1215 714
1224 737
1233 696
1242 702
1251 679
1260 746
1269 704
1278 668
1287 699
1296 673
1305 678
1314 669
1323 670
1332 655
1341 666
1350 651
1359 682
1368 637
1377 666
1386 627
1395 625
1404 618
1413 604
1422 607
1431 584
1440 638
1449 605
1458 601
1467 609
1476 609
1485 565
1494 587
1503 537
1512 550
1521 534
1530 552
1539 551
1548 509
1557 523
1566 552
1575 518
1584 561
1593 548
1602 542
1611 505
1620 559
1629 533
1638 548
1647 518
1656 532
1665 494
1674 500
1683 501
1692 505
1701 541
1710 509
1719 499
1728 530
1737 541
1746 477
1755 487
1764 537
1773 530
1782 499
1791 512
1800 515
1809 460
1818 520
1827 497
1836 488
1845 516
1854 528
1863 493
1872 510
1881 481
1890 475
1899 489
1908 549
1917 507
1926 516
1935 499
1944 493
1953 509
1962 478
1971 465
1980 479
1989 445
1998 437
2007 446
2016 495
2025 527
2034 470
2043 506
2052 528
2061 463
2070 516
2079 532
2088 470
2097 457
2106 488
2115 484
2124 442
2133 491
2142 517
2151 500
2160 454
2169 517
2178 494
2187 531
2196 476
2205 489
2214 497
2223 496
2232 495
2241 483
2250 468
2259 468
2268 508
2277 508
2286 477
2295 484
2304 453
2313 455
2322 436
2331 432
2340 475
2349 454
2358 454
2367 466
2376 469
2385 474
2394 472
2403 470
2412 468
2421 444
2430 445
2439 439
2448 484
2457 474
2466 474
2475 457
2484 451
2493 436
2502 444
2511 423
2520 448
2529 440
2538 397
2547 454
2556 410
2565 417
2574 420
2583 429
2592 428
2601 417
2610 416
2619 418
2628 455
2637 463
2646 456
2655 466
2664 435
2673 445
2682 441
2691 480
2700 457
2709 430
2718 429
2727 468
2736 411
2745 424
2754 471
2763 466
2772 447
2781 434
2790 422
2799 449
2808 414
2817 431
2826 402
2835 399
2844 447
2853 422
2862 438
2871 441
2880 440
2889 409
2898 415
2907 413
2916 416
2925 409
2934 414
2943 384
2952 415
2961 367
2970 377
2979 400
2988 407
2997 410
3006 433
3015 377
3024 416
3033 432
3042 404
3051 386
3060 387
3069 445
3078 382
3087 381
3096 395
3105 415
3114 431
3123 425
3132 379
3141 397
3150 399
3159 405
3168 419
3177 409
3186 439
3195 402
3204 415
3213 407
3222 411
3231 414
3240 417
3249 427
3258 393
3267 388
3276 391
3285 378
3294 378
3303 402
3312 408
3321 408
3330 420
3339 417
3348 418
3357 432
3366 400
3375 414
3384 444
3393 423
3402 417
3411 454
3420 430
3429 420
3438 431
3447 470
3456 415
3465 437
3474 423
3483 417
3492 418
3501 434
3510 444
3519 429
3528 414
3537 389
3546 402
3555 420
3564 432
3573 424
3582 431
3591 407
